step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
697,TRANSFER,106850.22,C1061461549,106850.22,0.0,C1278604437,0.0,0.0
697,CASH_OUT,106850.22,C1154596153,106850.22,0.0,C332712449,225081.54,331931.76
697,TRANSFER,620791.47,C1305407743,620791.47,0.0,C910082449,0.0,0.0
697,CASH_OUT,620791.47,C47005930,620791.47,0.0,C2048724307,1409463.69,2030255.17
697,TRANSFER,1272493.9,C425919336,1272493.9,0.0,C1954069781,0.0,0.0
697,CASH_OUT,1272493.9,C1343376648,1272493.9,0.0,C1882250121,2396715.75,3669209.65
697,TRANSFER,289177.34,C1784743677,289177.34,0.0,C1686059852,0.0,0.0
697,CASH_OUT,289177.34,C46387531,289177.34,0.0,C621851577,0.0,289177.34
697,TRANSFER,378623.9,C1584281400,378623.9,0.0,C62581304,0.0,0.0
697,CASH_OUT,378623.9,C1316763794,378623.9,0.0,C140649109,0.0,378623.9
697,TRANSFER,1226390.31,C2082930314,1226390.31,0.0,C1063512541,0.0,0.0
697,CASH_OUT,1226390.31,C1387290846,1226390.31,0.0,C2032479397,203175.25,1429565.56
