step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
643,TRANSFER,3092085.39,C1658683875,3092085.39,0.0,C137816170,0.0,0.0
643,CASH_OUT,3092085.39,C331136549,3092085.39,0.0,C447175296,120913.17,3212998.55
643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0
643,CASH_OUT,1707.4,C933301215,1707.4,0.0,C306147226,0.0,1707.4
643,TRANSFER,352179.76,C964511313,352179.76,0.0,C2000898325,0.0,0.0
643,CASH_OUT,352179.76,C1338415821,352179.76,0.0,C1852367071,350816.33,702996.09
643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0
643,CASH_OUT,161147.38,C856811510,161147.38,0.0,C187881338,0.0,161147.38
643,TRANSFER,40651.96,C1619881995,40651.96,0.0,C293156526,0.0,0.0
643,CASH_OUT,40651.96,C459709989,40651.96,0.0,C632646357,1737062.67,1777714.62
643,TRANSFER,44482.33,C409367795,44482.33,0.0,C1969995735,0.0,0.0
643,CASH_OUT,44482.33,C611589726,44482.33,0.0,C1052510610,0.0,44482.33
643,TRANSFER,4222595.06,C796012531,4222595.06,0.0,C848830970,0.0,0.0
643,CASH_OUT,4222595.06,C4856718,4222595.06,0.0,C488060391,0.0,4222595.06
